"GEO_ID","NAME","NAICS2017","NAICS2017_LABEL","YEAR","RCPTOT","RCPTOT_S","PAYANN","PAYANN_S","EMP","EMP_S","EMPQ1PW","EMPQ1PW_S","HOURS","HOURS_S","PAYANPW","PAYANPW_S","CSTMTOT","CSTMTOT_S","VALADD","VALADD_S","INVTOTB","INVTOTB_S","INVFINB","INVFINB_S","INVWIPB","INVWIPB_S","INVMATB","INVMATB_S","INVTOTE","INVTOTE_S","INVFINE","INVFINE_S","INVWIPE","INVWIPE_S","INVMATE","INVMATE_S","RCPTOT_IMP","PAYANN_IMP","EMP_IMP",
"Geographic identifier code","Geographic Area Name","2017 NAICS code","Meaning of NAICS code","Year","Sales, value of shipments, or revenue ($1,000)","Relative standard error for estimate of sales, value of shipments, or revenue (%)","Annual payroll ($1,000)","Relative standard error for estimate of annual payroll (%)","Number of employees","Relative standard error for estimate of number of employees (%)","Production workers for pay period including March 12","Relative standard error for estimate of production workers for pay period including March 12 (%)","Production workers annual hours (1,000)","Relative standard error for estimate of production workers annual hours (%)","Production workers annual wages ($1,000)","Relative standard error for estimate of production workers annual wages (%)","Total cost of materials ($1,000)","Relative standard error for estimate of total cost of materials  (%)","Value added ($1,000)","Relative standard error for estimate of value added (%)","Total inventories, beginning of year ($1,000)","Relative standard error for estimate of total inventories, beginning of year (%)","Finished goods inventories, beginning of year ($1,000)","Relative standard error for estimate of finished goods inventories, beginning of year (%)","Work-in-process inventories, beginning of year ($1,000)","Relative standard error for estimate of work-in-process inventories, beginning of year (%)","Materials and supplies inventories, beginning of year ($1,000)","Relative standard error for estimate of materials and supplies inventories, beginning of year (%)","Total inventories, end of year ($1,000)","Relative standard error for estimate of total inventories, end of year (%)","Finished goods inventories, end of year ($1,000)","Relative standard error for estimate of finished goods inventories, end of year (%)","Work-in-process inventories, end of year ($1,000)","Relative standard error for estimate of work-in-process inventories, end of year (%)","Materials and supplies inventories, end of year ($1,000)","Relative standard error for estimate of materials and supplies inventories, end of year  (%)","Range indicating imputed percent of total sales, value of shipments, or revenue","Range indicating imputed percent of total annual payroll","Range indicating imputed percent of total employees",
"0100000US","United States","33231","Plate work and fabricated structural product manufacturing","2021","64397059","0.9","10921833","0.8","178003","1.0","130129","1.1","256206","1.0","6869651","0.9","34019583","1.1","32050644","1.0","6037853","1.2","1819290","2.5","1410664","2.6","2807899","1.2","9400077","1.0","2977562","1.7","1925560","2.3","4496955","1.0","20% to less than 30%","10% to less than 20%","30% to less than 40%",
"0100000US","United States","332311","Prefabricated metal building and component manufacturing","2018","8615040","0.9","1473943","1.1","27176","1.1","17554","1.2","34710","1.2","753492","1.2","4807560","0.9","3881358","1.0","861514","0.6","220086","0.8","117504","1.8","523924","0.7","1018394","1.5","272522","1.7","138946","2.9","606926","2.0","50% to less than 60%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","332311","Prefabricated metal building and component manufacturing","2019","8908312","1.7","1556406","1.1","27145","1.5","17988","1.9","35577","1.4","848401","1.3","4898427","2.0","3966430","1.6","994442","1.9","272156","3.8","129186","5.3","593100","1.7","895233","2.3","246300","6.8","111587","5.4","537346","1.2","40% to less than 50%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","332311","Prefabricated metal building and component manufacturing","2020","9009147","1.7","1682469","1.1","27890","1.5","18590","1.9","35833","1.3","894803","1.3","5038180","1.9","4030853","1.8","900856","2.5","242701","6.8","107836","6.4","550319","2.0","982623","2.9","281885","6.3","128538","7.8","572200","1.9","30% to less than 40%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","332311","Prefabricated metal building and component manufacturing","2021","12197707","1.5","1894072","1.2","29202","1.2","19374","1.6","38626","1.5","988264","1.4","7226879","1.5","5228397","1.5","998202","2.9","270165","6.3","136598","8.2","591439","1.8","1685489","1.8","471999","3.7","192333","3.8","1021157","1.9","30% to less than 40%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","332312","Fabricated structural metal manufacturing","2018","35811856","0.4","6014698","0.4","104317","0.4","76122","0.4","148782","0.5","3901101","0.4","18961212","0.4","17266429","0.5","3445222","0.5","1120580","0.9","828358","1.0","1496284","0.8","4053630","0.5","1346949","0.9","1017774","0.8","1688907","0.8","30% to less than 40%","10% to less than 20%","30% to less than 40%",
"0100000US","United States","332312","Fabricated structural metal manufacturing","2019","37745733","1.1","6178403","0.9","105437","1.0","77600","1.1","154561","1.1","3984053","0.9","18556584","1.1","19112294","1.8","3875054","0.8","1269878","1.7","958476","1.6","1646700","1.1","3706400","1.4","1206442","3.3","945057","1.6","1554901","1.2","40% to less than 50%","10% to less than 20%","40% to less than 50%",
"0100000US","United States","332312","Fabricated structural metal manufacturing","2020","35887508","1.2","6275105","1.0","106767","1.0","78420","1.1","152517","1.2","3944874","1.1","17705285","1.3","18140802","1.6","3751129","1.5","1254534","3.3","915633","1.8","1580962","1.3","3801046","1.4","1210080","3.3","918666","2.6","1672300","1.2","20% to less than 30%","10% to less than 20%","40% to less than 50%",
"0100000US","United States","332312","Fabricated structural metal manufacturing","2021","42320848","1.2","6687574","1.1","107130","1.3","78935","1.3","154267","1.4","4267768","1.1","22108156","1.5","21369522","1.4","3886893","1.5","1253660","3.2","901772","2.7","1731461","1.4","6083774","1.3","2086677","2.2","1225585","2.4","2771512","1.2","20% to less than 30%","10% to less than 20%","30% to less than 40%",
"0100000US","United States","332313","Plate work manufacturing","2018","8432592","0.7","2067858","0.5","39568","0.7","30782","0.7","60428","0.7","1441497","0.6","3806397","0.7","4701424","0.8","987202","1.1","253731","3.7","302867","1.6","430604","1.2","1119118","1.2","291970","2.7","339857","1.8","487291","1.4","30% to less than 40%","10% to less than 20%","30% to less than 40%",
"0100000US","United States","332313","Plate work manufacturing","2019","8665319","1.4","2151725","1.4","40226","2.0","31096","2.1","61088","1.6","1472606","1.6","3887884","1.7","4789633","1.7","1082208","1.9","273172","2.4","336390","3.0","472646","3.2","1089582","1.9","277039","4.1","344721","2.6","467822","3.2","30% to less than 40%","10% to less than 20%","30% to less than 40%",
"0100000US","United States","332313","Plate work manufacturing","2020","7859336","1.7","2136580","1.8","40853","2.2","31480","2.4","59799","1.9","1452251","1.9","3469023","2.4","4418939","2.1","1129642","2.3","292606","3.8","353031","4.8","484005","3.5","1149090","3.0","307334","4.2","366929","6.7","474827","3.9","20% to less than 30%","10% to less than 20%","30% to less than 40%",
"0100000US","United States","332313","Plate work manufacturing","2021","9878504","2.1","2340187","2.1","41671","2.5","31820","2.6","63313","2.3","1613619","2.3","4684548","2.6","5452725","2.2","1152758","3.1","295465","3.9","372294","6.8","484999","4.3","1630814","2.9","418886","3.9","507642","6.1","704286","3.8","10% to less than 20%","10% to less than 20%","30% to less than 40%",
"0100000US","United States","33232","Ornamental and architectural metal products manufacturing","2018","46882136","1.3","10278403","0.4","198805","0.5","145534","0.6","282154","0.6","6255298","0.5","22149845","1.5","24969345","1.0","5155587","0.9","1519789","2.9","918464","1.5","2717334","0.7","5806539","0.6","1674849","1.7","1000458","1.3","3131232","0.6","40% to less than 50%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","33232","Ornamental and architectural metal products manufacturing","2019","49887891","0.4","10972618","0.6","206302","0.5","150483","0.7","291450","0.7","6641698","0.7","22679440","0.5","27312864","0.6","5893475","0.9","1805036","1.9","1016599","2.2","3071840","0.9","5982327","0.9","1894057","2.3","1031991","1.9","3056279","1.0","40% to less than 50%","10% to less than 20%","40% to less than 50%",
"0100000US","United States","33232","Ornamental and architectural metal products manufacturing","2020","50650953","0.5","11340169","0.5","213391","0.5","155459","0.7","291287","0.7","6798642","0.7","22911821","0.6","27790254","0.7","6089583","1.4","1983303","3.4","1023082","2.0","3083198","1.2","6143527","1.6","2050865","4.1","1006642","1.9","3086020","1.3","20% to less than 30%","10% to less than 20%","40% to less than 50%",
"0100000US","United States","33232","Ornamental and architectural metal products manufacturing","2021","59699480","0.6","12252003","0.6","219741","0.7","161121","0.8","305351","0.8","7468895","0.7","27851505","0.7","32694328","0.8","6214859","1.7","2067079","4.1","1020037","2.0","3127743","1.3","8400242","1.2","2632963","2.9","1300506","1.8","4466773","1.2","20% to less than 30%","10% to less than 20%","40% to less than 50%",
"0100000US","United States","332321","Metal window and door manufacturing","2018","13140363","4.3","2729626","0.9","52784","1.3","36795","1.4","74789","1.2","1547401","0.9","6702836","4.8","6447602","3.4","1286279","2.8","311651","11.6","157416","2.0","817212","1.2","1390952","1.1","310453","3.8","168689","5.7","911810","1.0","40% to less than 50%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","332321","Metal window and door manufacturing","2019","14206988","0.6","2837808","0.7","53764","0.8","36743","1.0","71834","1.1","1578977","0.8","7163793","0.7","7072967","0.8","1377044","1.2","326348","4.5","191527","7.0","859169","1.4","1458990","1.0","338670","6.1","208977","5.3","911343","1.7","40% to less than 50%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","332321","Metal window and door manufacturing","2020","14622721","0.6","2855942","0.7","54189","0.8","36924","1.0","71605","1.1","1577521","0.9","7343287","0.8","7319689","0.8","1422433","1.1","337556","5.9","197146","5.6","887731","1.7","1545014","1.0","379869","6.0","195088","3.2","970057","2.0","20% to less than 30%","10% to less than 20%","40% to less than 50%",
"0100000US","United States","332321","Metal window and door manufacturing","2021","16059892","0.7","3056159","0.8","54852","0.9","37915","1.1","74268","1.1","1718063","0.9","8341003","0.9","7869451","1.0","1536541","1.2","392485","5.5","194999","3.1","949057","2.1","2032251","1.2","503179","4.8","234867","3.1","1294205","1.9","30% to less than 40%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","332322","Sheet metal work manufacturing","2018","25605851","0.5","5664424","0.6","110092","0.6","82498","0.7","156750","0.8","3606797","0.7","12071052","0.8","13705550","0.9","2921600","0.8","920117","2.6","528272","1.2","1473211","1.0","3350854","0.8","1019156","2.4","599984","1.1","1731714","0.8","40% to less than 50%","10% to less than 20%","40% to less than 50%",
"0100000US","United States","332322","Sheet metal work manufacturing","2019","27122478","0.6","6129143","0.9","115456","0.8","86808","0.9","167797","0.9","3903397","0.9","12096223","0.7","15013052","0.9","3471985","1.2","1117546","2.3","603743","2.1","1750696","1.2","3405477","1.1","1124274","2.2","583812","2.1","1697391","1.4","40% to less than 50%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","332322","Sheet metal work manufacturing","2020","27366867","0.7","6376285","0.8","119312","0.8","89740","0.9","167589","1.0","4016329","0.9","12158635","0.8","15246925","1.1","3521477","2.0","1189881","4.7","587311","2.2","1744285","1.7","3501460","2.6","1232565","6.0","583320","2.3","1685575","1.9","20% to less than 30%","10% to less than 20%","40% to less than 50%",
"0100000US","United States","332322","Sheet metal work manufacturing","2021","33829450","0.9","6931330","0.9","122500","1.0","92020","1.0","174709","1.1","4403417","1.0","15367473","1.0","19011993","1.1","3567651","2.6","1244209","6.2","595941","2.4","1727501","1.8","4998743","1.9","1594494","4.1","795672","2.0","2608577","1.6","20% to less than 30%","10% to less than 20%","40% to less than 50%",
"0100000US","United States","332323","Ornamental and architectural metal work manufacturing","2018","8135922","0.8","1884353","0.9","35929","1.0","26241","1.1","50615","1.2","1101100","1.4","3375957","1.1","4816193","1.0","947708","1.7","288021","2.2","232776","5.0","426911","2.2","1064733","1.0","345240","1.7","231785","2.9","487708","1.2","40% to less than 50%","10% to less than 20%","50% to less than 60%",
"0100000US","United States","332323","Ornamental and architectural metal work manufacturing","2019","8558425","1.2","2005667","1.2","37082","1.3","26932","2.0","51819","1.6","1159324","1.9","3419424","1.6","5226845","1.4","1044446","2.9","361142","5.0","221329","5.4","461975","2.3","1117860","3.3","431113","7.0","239202","4.3","447545","2.4","40% to less than 50%","10% to less than 20%","40% to less than 50%",
"0100000US","United States","332323","Ornamental and architectural metal work manufacturing","2020","8661365","1.6","2107942","1.3","39890","1.3","28795","2.0","52093","1.7","1204792","2.0","3409899","1.8","5223640","1.8","1145673","3.5","455866","7.0","238625","4.6","451182","3.4","1097053","3.1","438431","6.1","228234","5.4","430388","3.3","30% to less than 40%","10% to less than 20%","40% to less than 50%",
"0100000US","United States","332323","Ornamental and architectural metal work manufacturing","2021","9810138","1.8","2264514","1.6","42389","1.7","31186","2.3","56374","2.0","1347415","2.1","4143029","2.1","5812884","2.0","1110667","3.4","430385","6.6","229097","5.6","451185","3.7","1369248","3.0","535290","5.7","269967","6.1","563991","2.9","20% to less than 30%","10% to less than 20%","40% to less than 50%",
"0100000US","United States","3324","Boiler, tank, and shipping container manufacturing","2018","36492931","0.2","5452399","0.4","85835","0.3","65533","0.4","127357","0.5","3660956","0.4","20926287","0.3","15798642","0.4","4259521","0.6","1705833","1.1","905421","1.2","1648267","0.8","4766557","0.7","1797389","0.7","1045863","1.2","1923305","1.0","40% to less than 50%","30% to less than 40%","40% to less than 50%",
"0100000US","United States","3324","Boiler, tank, and shipping container manufacturing","2019","37614558","0.6","5655100","0.8","87959","0.8","67698","0.8","132345","0.9","3856067","0.9","21384958","0.6","16286053","0.7","4691221","1.2","1767659","1.8","1055999","3.1","1867563","0.9","4877351","1.5","1793413","1.5","1086698","3.0","1997240","2.2","30% to less than 40%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","3324","Boiler, tank, and shipping container manufacturing","2020","35184335","0.7","5524369","0.8","85149","0.8","64319","0.9","125875","1.0","3666575","0.9","20040437","0.8","14957978","0.8","4702649","1.3","1749057","2.0","1015552","1.7","1938040","2.1","4364012","1.4","1604512","1.8","974177","1.5","1785323","2.2","30% to less than 40%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","3324","Boiler, tank, and shipping container manufacturing","2021","38668536","0.8","5633640","0.9","82026","0.9","61341","1.0","124093","1.1","3689143","0.9","21538457","1.0","17574753","0.8","4305176","1.4","1615151","2.1","930143","1.8","1759882","2.0","5299708","1.4","1847642","1.7","1142326","1.7","2309740","2.3","30% to less than 40%","20% to less than 30%","30% to less than 40%",
"0100000US","United States","33241","Power boiler and heat exchanger manufacturing","2018","7670042","0.4","1597544","0.4","23546","0.6","16125","0.7","31568","0.8","902800","0.6","3647429","0.8","4125881","0.8","921212","2.1","203600","7.5","341096","1.8","376516","1.0","1031610","1.0","256880","2.7","391084","2.1","383646","1.0","50% to less than 60%","30% to less than 40%","40% to less than 50%",
"0100000US","United States","33241","Power boiler and heat exchanger manufacturing","2019","8165707","0.9","1680605","1.2","24083","1.0","16656","1.1","31359","1.3","976515","1.6","3794085","1.2","4404456","1.0","984519","1.0","258976","1.6","376416","2.1","349127","2.2","1060122","2.4","275200","2.5","393026","2.1","391896","5.8","30% to less than 40%","10% to less than 20%","30% to less than 40%",
"0100000US","United States","33241","Power boiler and heat exchanger manufacturing","2020","7283347","1.1","1592455","1.2","23006","1.3","15569","1.4","28997","1.6","894081","1.4","3277268","1.5","3972720","1.1","1011066","2.8","263278","2.5","376675","2.0","371113","6.5","946463","1.5","251736","1.6","354858","2.0","339869","2.7","10% to less than 20%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","33241","Power boiler and heat exchanger manufacturing","2021","7648719","1.1","1619242","1.3","22117","1.5","14810","1.5","28836","1.6","903571","1.3","3388822","1.4","4389876","1.1","902950","1.9","246220","1.3","339767","2.4","316963","3.8","1149953","2.1","288939","2.2","427027","3.0","433987","2.7","20% to less than 30%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","332410","Power boiler and heat exchanger manufacturing","2018","7670042","0.4","1597544","0.4","23546","0.6","16125","0.7","31568","0.8","902800","0.6","3647429","0.8","4125881","0.8","921212","2.1","203600","7.5","341096","1.8","376516","1.0","1031610","1.0","256880","2.7","391084","2.1","383646","1.0","50% to less than 60%","30% to less than 40%","40% to less than 50%",
"0100000US","United States","332410","Power boiler and heat exchanger manufacturing","2019","8165707","0.9","1680605","1.2","24083","1.0","16656","1.1","31359","1.3","976515","1.6","3794085","1.2","4404456","1.0","984519","1.0","258976","1.6","376416","2.1","349127","2.2","1060122","2.4","275200","2.5","393026","2.1","391896","5.8","30% to less than 40%","10% to less than 20%","30% to less than 40%",
